anime_id,name,genre,type,rating,members
19585,Kobo-chan,"Comedy, Kids, Slice of Life",Manga,6.72,160
34503,Kochinpa! Dainiki,Comedy,Manga,3.4,75
6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",Manga,6.42,153
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",Manga,6.14,112
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",Manga,5.17,76
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,Manga,5.47,75
30129,Konna Ko Iru kana,Kids,Manga,4,38
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (Manga),"Comedy, Fantasy",Manga,5.53,236
17599,Konpora Kid,"Comedy, Kids, Sci-Fi",Manga,5.75,72
29745,Korokoro Animal,Kids,Manga,6,43
29759,Korokoro Animal 2,Kids,Manga,4.67,45
7189,Kotatsu Neko,Comedy,Manga,5.07,291
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",Manga,6.18,102
33123,Koto Nakare Hero Gingerman,Comedy,Manga,3.8,39
31239,Kotori Samba,"Comedy, Music",Manga,6.75,74
20117,Kotowaza House,"Comedy, Slice of Life",Manga,5.63,110
6571,Koume-chan ga Iku!,"Comedy, Romance, Slice of Life",Manga,5.9,375
5886,Kujira no Josephina,"Adventure, Fantasy",Manga,6.53,158
11197,Kuma no Puutarou,Comedy,Manga,6.3,79
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",Manga,6.88,95
5809,Kupu~!! Mamegoma!,Kids,Manga,6.44,380
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",Manga,6.03,339
19325,Kwaegeol Longman Narongi,"Adventure, Kids",Manga,7.43,65
20603,Kyoufu no Kyou-chan,"Comedy, Parody",Manga,4.58,66
31539,Kyoufu! Zombie Neko,Comedy,Manga,5.71,911
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",Manga,6.5,138
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",Manga,5.75,62
9947,Lan Mao,"Adventure, Comedy",Manga,6.04,177
31673,Larva 2nd Season,Comedy,Manga,7.05,92
31674,Larva 3rd Season,Comedy,Manga,7.09,60
29003,Lena lena,Slice of Life,Manga,5.33,69
31054,"Letchu, Getchu, Saru Getchu",Comedy,Manga,5.05,104
33782,Life!,"Comedy, Slice of Life",Manga,5.25,91
18155,Linetown,Comedy,Manga,6.18,369
13177,Little Charo,Slice of Life,Manga,6.57,131
13179,Little Charo 2,Slice of Life,Manga,6.3,103
13465,Little Charo: Touhoku-hen,Kids,Manga,6.25,102
17102,Lolling Seutajeu,"Kids, Sports",Manga,5.6,84
23901,Lovely Manga: Itoshi no Muco Season 2,Slice of Life,Manga,5.58,293
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",Manga,4.2,44
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",Manga,6,52
4905,Mach Girl,"Cars, Comedy",Manga,5.47,222
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",Manga,6.22,239
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",Manga,5.3,140
30906,Malta no Bouken,"Kids, Slice of Life",Manga,5.33,34
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",Manga,7.4,59
12185,Mameushi-kun,"Comedy, Fantasy, Kids",Manga,6.56,72
11525,Mamimume★Mogacho,Kids,Manga,6.55,95
3180,Manga Aesop Monogatari (Manga),"Comedy, Fantasy, Kids",Manga,6.5,175
10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",Manga,6.67,140
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",Manga,6.36,169
10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",Manga,6.68,162
20183,Manga Ijin Monogatari,Historical,Manga,6.87,141
23001,Manga Jinbutsushi,Historical,Manga,6.91,71
20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",Manga,6.14,84
33300,Manga Kotowaja Jiten,"Comedy, Historical",Manga,6.5,37
11829,Manga Mitokoumon,Historical,Manga,7.15,169
10137,Manga Naruhodo Monogatari,"Adventure, Kids",Manga,6.74,115
9856,Manga Nihon Emaki,Historical,Manga,6.17,122
10709,Manga Nihon Keizai Nyuumon,Drama,Manga,6.67,86
11245,Manga Nihonshi,Historical,Manga,6.2,114
22509,Manga Nihonshi (NHK Han),Historical,Manga,7.55,188
10282,Manga Nippon Mukashibanashi,Historical,Manga,5.95,174
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",Manga,6.2,73
33383,Mask Masters,"Action, Adventure",Manga,8,53
10239,Mayutoro The Toons,"Comedy, Fantasy, Kids",Manga,5.38,76
9821,McDull and Chinese Culture,"Comedy, Historical",Manga,6.79,90
6727,Mechakko Dotakon,"Comedy, Sci-Fi",Manga,6.36,125
4121,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports",Manga,6.44,214
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",Manga,8,42
21447,Meitantei Rascal,"Adventure, Kids, Mystery",Manga,5.52,162
3846,Microid S,"Action, Sci-Fi",Manga,6.08,160
7751,Midnight Horror School,Comedy,Manga,6.9,328
32402,Mim Mam Mint,Comedy,Manga,4.1,228
7452,Mini Moni Yaru no da Pyon!,Comedy,Manga,4.78,146
31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",Manga,6.1,373
5374,Miracle! Mimika,"Kids, Slice of Life",Manga,5.28,145
16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",Manga,5.43,108
6067,Moeru! Oniisan,"Action, Adventure, Comedy",Manga,7.33,252
5241,Mofu☆Mofu,Kids,Manga,4.67,220
29387,Momonga-mon,"Adventure, Kids",Manga,5.8,42
11533,Momotarou Densetsu,"Adventure, Comedy",Manga,6.35,150
22893,Mon Cheri CoCo,"Romance, Shoujo",Manga,6.71,137
31924,Monchhichiisu,Kids,Manga,4.8,39
2741,Monkey Turn V,"Action, Drama, Sports",Manga,7.13,245
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,Manga,6.8,112
30117,Monpy,"Adventure, Kids",Manga,5.67,35
29427,Mori no Ratio,"Adventure, Fantasy, Kids",Manga,5,61
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",Manga,4.57,66
12613,Morizo to Kikkoro,Kids,Manga,5.42,76
20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life",Manga,6.33,80
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",Manga,7.1,103
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",Manga,5.33,161
9948,Music Up,Music,Manga,6.23,147
33479,Muzumuzu Eighteen,Slice of Life,Manga,3.8,72
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",Manga,4.75,43
32876,Nameko: Sekai no Tomodachi,Comedy,Manga,5.6,261
33583,Nana Moon,"Fantasy, Kids",Manga,6,36
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,"Comedy, Supernatural",Manga,,129
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",Manga,7.08,519
29715,Nar Doma,Comedy,Manga,5.02,2124
32136,Narara Superboard,"Action, Adventure, Comedy",Manga,4.83,46
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",Manga,7.25,136
31361,Neko Enikki,"Comedy, Slice of Life",Manga,6.67,133
33398,Neko Konogoro,Comedy,Manga,2.8,186
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",Manga,3.63,234
32572,Neko Neko Nihonshi,"Historical, Parody",Manga,5.9,612
23555,Neko no Dayan,"Kids, Magic",Manga,5.38,297
33727,Neko no Dayan: Fushigi Gekijou,Kids,Manga,4.25,90
31562,Neko no Dayan: Nihon e Iku,Kids,Manga,6.5,141
23737,Neko Pitcher,"Comedy, Kids, Sports",Manga,7.13,308
29844,Nekoronde Manga.,Comedy,Manga,4.55,46
30409,Nepos Napos,"Fantasy, Kids",Manga,7.67,38
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids",Manga,6.73,133
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody",Manga,6.67,131
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",Manga,6.64,359
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",Manga,6.57,187
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",Manga,5.88,62
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody",Manga,5.5,146
21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life",Manga,6.56,75
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",Manga,6.41,134
22999,Nippon Tanjou,Historical,Manga,5.4,62
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",Manga,5.96,190
17601,Non-tan to Issho,Kids,Manga,6.84,95
18573,Noobow,"Kids, Slice of Life",Manga,6.25,64
23013,Norakuro,Comedy,Manga,6,94
16393,Norakuro-kun,"Comedy, Mystery",Manga,7.17,114
3514,Noramimi,Comedy,Manga,6.9,406
5089,Noramimi 2,Comedy,Manga,6.48,156
31019,Norasco (Manga),"Comedy, Slice of Life",Manga,5.8,112
29740,Notteke Explet&#039;s,Kids,Manga,5.33,38
22585,Nukko.,Comedy,Manga,6.4,113
21019,Nunbori,"Fantasy, Kids",Manga,6.17,60
22849,Nyamen,Comedy,Manga,5.62,414
24845,Nyanfuru,"Comedy, Music",Manga,5.54,159
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,Manga,6.75,169
24403,Nyanpuku Nyaruma,Comedy,Manga,4,176
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,Manga,5.44,280
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,Manga,5.1,152
20075,Obocchama-kun,"Comedy, Parody",Manga,6.47,85
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life",Manga,6.67,29
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",Manga,8,20
9070,Oden-kun,Comedy,Manga,7.36,118
18469,Odoriko Clinoppe,"Comedy, Slice of Life",Manga,5.75,99
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",Manga,6.17,201
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",Manga,6.38,70
34234,Ohayou! Kokekkou-san,Comedy,Manga,2.75,61
8415,Oi! Ryouma,"Adventure, Drama, Historical",Manga,6.48,176
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",Manga,7.77,250
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",Manga,6.9,128
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",Manga,6.89,81
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",Manga,5.25,240
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",Manga,5.68,195
29435,Ongaku Sekai Ryokou,"Kids, Music",Manga,2.67,45
22541,Oniku Daisuki! Zeushi-kun,Comedy,Manga,4.98,150
20085,Only You: Viva! Cabaret Club,Comedy,Manga,6.8,75
17521,Ookami Shounen Ken,"Adventure, Kids",Manga,5.65,164
21539,Oraa Guzura Dado,"Comedy, Kids",Manga,6.63,87
19831,Ore wa Chokkaku,Comedy,Manga,7.13,102
25809,Ore-tachi Ijiwaru Kei,Comedy,Manga,5.71,101
8999,Origami Warriors,"Action, Adventure",Manga,7.15,143
20023,Otanoshimi Anime Gekijou,Comedy,Manga,6.83,62
30025,Otenki Boys,"Kids, Super Power",Manga,6.33,39
14213,Otogi Manga Calendar,Historical,Manga,6.11,146
23011,Otoko Doahou! Koushien,"Action, Sports",Manga,6.6,86
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",Manga,7.2,158
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",Manga,6.57,287
29399,Ousama Monogatari,"Adventure, Kids",Manga,5.6,101
28089,Oyo Neko Bunyan,"Comedy, Kids",Manga,6,51
13165,Paboo &amp; Mojies,Kids,Manga,4,113
28595,Pac-World,"Adventure, Comedy, Sci-Fi",Manga,5.47,212
7960,Pachislo Kizoku Gin,"Action, Game",Manga,6.44,223
13463,Panda no Taputapu,Kids,Manga,6.55,131
29487,Paniponi,"Kids, Slice of Life",Manga,4.75,55
32842,Panpaka Pants,"Comedy, Kids",Manga,4.17,67
30417,Panpaka Pants O-New!,"Comedy, Kids",Manga,3.6,131
33002,Panpaka Pants W-O-New!,"Comedy, Kids",Manga,4.5,85
10953,Pants Pankurou,"Comedy, Kids, Slice of Life",Manga,6.38,71
3879,Paris no Isabelle,"Drama, Historical",Manga,6.19,216
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",Manga,5.6,56
33310,Peach Command Shin Momotarou Densetsu,"Adventure, Comedy",Manga,6.6,44
12359,Pecola,Kids,Manga,5.35,147
4331,Penguin no Mondai,"Comedy, Kids",Manga,6.7,377
10856,Penguin no Mondai DX?,"Comedy, Kids",Manga,6.27,98
10855,Penguin no Mondai Max,"Comedy, Kids",Manga,6.88,101
34156,PePePePengiin,Comedy,Manga,7.24,217
32660,Petit Petit Muse,"Cars, Horror, Kids",Manga,8.14,78
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",Manga,6.05,153
21981,Pic-lele,Kids,Manga,6.33,59
15897,Picchipichi Shizuku-chan,"Comedy, Kids",Manga,6.83,102
31464,Pichiko Dakyuubu,"Comedy, Sports",Manga,5,39
30386,Pikaia!,"Drama, Kids, Slice of Life",Manga,5.8,483
31078,PikkaPika Summer,,Manga,5.67,96
20005,Pinch to Punch,Comedy,Manga,5.71,66
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"Drama, Music, Slice of Life",Manga,6.33,111
5018,Piroppo,Comedy,Manga,5.06,251
34235,Pittanko! Nekozakana,Comedy,Manga,5.67,64
3769,Play Ball 2nd,"Action, Shounen, Sports",Manga,6.56,198
17613,Poka Poka Mori no Rascal,Kids,Manga,5.22,93
27451,Porong Porong Pororo 2,Kids,Manga,5.57,62
27455,Porong Porong Pororo 3,"Kids, Sci-Fi",Manga,5.42,60
27457,Porong Porong Pororo 4,"Cars, Kids",Manga,5.25,65
27459,Porong Porong Pororo 5,"Cars, Kids",Manga,5.63,66
27461,Pororo&#039;s English Show,"Kids, Music",Manga,5.31,53
27453,Pororo-wa Noraehaeyo,"Kids, Music",Manga,5.36,55
16650,Pro Golfer Saru (1985),"Kids, Sports",Manga,6.77,108
9426,Pururun! Shizuku-chan,"Comedy, Kids",Manga,5.9,148
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",Manga,5.86,102
10459,Puu-Neko,Comedy,Manga,5.49,496
11589,Puu-Neko Shougekijou,Comedy,Manga,5.79,184
15873,Pyun Pyun Maru,"Comedy, Martial Arts",Manga,7.13,94
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",Manga,8.43,273
33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",Manga,7.2,67
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",Manga,6.22,233
16526,Ranpou,"Comedy, Parody, School",Manga,6.67,103
10607,Rerere no Tensai Bakabon,Comedy,Manga,6.64,182
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",Manga,6.13,241
3372,RGB Adventure,Adventure,Manga,5.21,109
13459,Ribbon-chan,Comedy,Manga,4.83,93
6195,Rita to Nantoka,Slice of Life,Manga,6,269
3073,Robby to Kerobby,"Comedy, Kids",Manga,6,94
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,Manga,5.17,73
31898,Robocar Poli,"Cars, Comedy, Kids",Manga,4.85,51
32221,Robocar Poli 2,"Cars, Kids, Police",Manga,5.45,45
4547,RoboDz,Sci-Fi,Manga,5,125
20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",Manga,6.17,71
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",Manga,5,45
19875,Robotan,"Comedy, Kids",Manga,6.54,108
20003,Roppou Yabure-kun,Slice of Life,Manga,6.75,64
7211,Rose O&#039;Neill Kewpie,Comedy,Manga,6.4,133
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",Manga,6.89,158
30138,Rusuden Hour: Sodan Brothers,Comedy,Manga,7.67,51
31547,Ryouma 30 Seconds,Historical,Manga,8.8,54
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,Manga,5.59,102
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",Manga,7.16,212
5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",Manga,7.1,494
29471,Saikin Ponta,"Kids, Slice of Life",Manga,6,62
4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",Manga,6.64,219
3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",Manga,6.65,186
5810,Sakuran Boy DT,"Comedy, Super Power",Manga,5.93,254
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",Manga,7.33,72
27681,Sasurai-kun,"Comedy, Slice of Life",Manga,6,57
4684,Scarecrowman,"Fantasy, Kids",Manga,7.13,160
30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",Manga,6.71,103
10241,Sekai Monoshiri Ryoko,Comedy,Manga,5.92,153
25607,Sekai no Fushigi Tanken Series,"Adventure, Fantasy, Historical",Manga,6.2,50
8041,Sennin Buraku,"Comedy, Ecchi",Manga,5.76,213
28887,Setsuzoku Muyou,Comedy,Manga,4.5,93
27811,Shaolin Wuzang,"Action, Demons, Historical, Martial Arts, Samurai, Supernatural",Manga,7.19,151
10506,Shiawase Haitatsu Taneko,Comedy,Manga,6.5,152
1739,Shibawanko no Wa no Kokoro,Kids,Manga,6.27,369
33538,Shima Kousaku no Asia Risshi-den,"Drama, Seinen",Manga,6,92
33540,Shima Kousaku no Asia Shinseki-den,"Cars, Drama, Seinen",Manga,7,165
18939,Shimajirou Hesoka,"Adventure, Comedy, Fantasy, Kids, Magic",Manga,6.6,87
18941,Shimajirou no Wow!,"Adventure, Comedy, Fantasy, Kids, Magic",Manga,6.5,105
9885,Shin Bikkuriman,"Comedy, Fantasy",Manga,5.29,110
21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",Manga,7.18,75
23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",Manga,6.48,103
15875,Shin Kyojin no Hoshi,Sports,Manga,6.77,165
16486,Shin Kyojin no Hoshi II,Sports,Manga,6.91,145
7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",Manga,5.78,124
17315,Shin Pro Golfer Saru,"Kids, Sports",Manga,7,69
22997,Shin Skyers 5,"Action, Sci-Fi",Manga,6.25,68
15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",Manga,6,163
22313,Shinken Densetsu: Tight Road,"Action, Martial Arts",Manga,5.67,103
10633,Shiodome Cable Manga,Comedy,Manga,5.35,114
29401,Shiritori Oukoku,Kids,Manga,4.71,48
29389,Shiro Hon,"Adventure, Kids",Manga,6.5,44
19981,Shisukon Ouji,Adventure,Manga,7,65
8829,Shounen Ashibe (Manga),"Comedy, Slice of Life",Manga,6,188
8832,Shounen Ashibe 2,"Comedy, Slice of Life",Manga,5.63,125
13307,Shounen Ninja Kaze no Fujimaru,"Action, Adventure, Samurai, Shounen",Manga,5.29,189
7639,Shounen Santa no Daibouken!,"Adventure, Fantasy, Shounen",Manga,6.12,114
20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",Manga,7,94
17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",Manga,7.28,246
10541,Shuukan Shimakou,Comedy,Manga,5.32,251
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,Manga,5.52,130
13551,Shuukan Storyland,"Comedy, Drama, Seinen, Slice of Life",Manga,6.27,143
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",Manga,5.92,235
11405,Skyers 5,"Action, Sci-Fi",Manga,6.11,116
28019,Slippy Dandy,"Action, Kids, Mystery",Manga,5.75,50
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",Manga,7.18,72
10774,Soccer Fever,"Historical, Sports",Manga,6.47,166
8143,Sockies: Frontier Quest,Comedy,Manga,5,123
33188,Sore Ike! Sabuibo Mask,"Comedy, Slice of Life",Manga,3,101
11497,Sore Ike! Zukkoke Sannin-gumi,"Comedy, Kids, School",Manga,7,86
3822,Sougen no Shoujo Laura,"Adventure, Shoujo",Manga,6.49,214
17619,Souya Monogatari,"Adventure, Drama, Historical",Manga,6.71,98
3451,Space Oz no Bouken,"Adventure, Sci-Fi",Manga,6.25,151
18447,Spheres,"Action, Fantasy, Super Power",Manga,7.33,171
30120,Spoon-hime no Swing Kitchen,"Adventure, Kids",Manga,9.6,47
10989,Stray Sheep: Poe no Chicchana Daibouken,"Comedy, Kids",Manga,5.61,113
9906,Sue Cat,"Adventure, Music, Shoujo",Manga,6.27,116
3885,Sugar Bunnies,Kids,Manga,6.61,315
6482,Sugar Bunnies Chocolate!,Kids,Manga,6.95,203
6481,Sugar Bunnies Fleur,Kids,Manga,5.88,228
4553,Sukima no Kuni no Polta,Fantasy,Manga,5.67,217
24969,Sumiko (Manga),"Comedy, Kids, Slice of Life",Manga,4.07,108
6583,Super Bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",Manga,6.55,158
6981,Super Zugan,"Comedy, Game, Shounen",Manga,7.19,187
16454,Surf Side High-School,"Comedy, Ecchi, School",Manga,5.91,147
34490,Sushi Azarashi,Comedy,Manga,3,12
2701,Susie-chan to Marvy,"Comedy, Kids",Manga,6.69,104
9562,Tachumaru Gekijou,"Comedy, Parody",Manga,5.63,124
32590,Taeng-gu &amp; Ulasyong,"Action, Comedy, Mecha",Manga,4,38
3937,Takoyaki Mant-Man,"Comedy, Sci-Fi",Manga,6.75,156
29485,Talpy,"Fantasy, Kids",Manga,8.25,38
31691,Tam Mao Phieu Luu Ky Ta,"Comedy, Historical, Kids",Manga,6.1,40
32663,Tama &amp; Friends: Uchi no Tama Shirimasenka?,"Adventure, Kids",Manga,6.67,73
19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",Manga,7,207
30232,Tamagotchi! Tamatomo Daishuu GO,"Comedy, Fantasy, Kids",Manga,6.75,187
15865,Tamagotchi! Yume Kira Dream,"Comedy, Kids",Manga,6.41,212
17487,Tantei Shounen Kageman,"Comedy, Mystery",Manga,6.5,76
19989,Tatakae! Osper,"Action, Sci-Fi, Shounen",Manga,5.6,77
29425,Teach,"Adventure, Kids, Music",Manga,7,43
32585,Telemonster,Adventure,Manga,8.5,32
2930,Tensai? Dr. Hamax,Comedy,Manga,4.33,88
19445,Tetsujin 28-gou Gao!,"Mecha, Slice of Life",Manga,7.33,137
23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",Manga,5.08,117
22065,The Adventures of T-Rex,"Action, Adventure, Comedy, Kids",Manga,5.9,84
7629,The Arari Show,"Comedy, Drama, Slice of Life",Manga,6.5,78
31892,The Legend of Huainanzi,"Adventure, Fantasy, Historical",Manga,5.75,90
31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical",Manga,7,57
7955,The Marshmallow Times,Slice of Life,Manga,7.09,216
9949,The Olympic Adventures of Fuwa,Comedy,Manga,6.17,76
9956,The Primitives: Bongo and Grunge,Comedy,Manga,5.5,58
8189,The World of Golden Eggs,"Comedy, Parody",Manga,6.38,313
29369,Tick &amp; Tack,"Fantasy, Kids",Manga,5.5,41
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",Manga,7.63,72
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",Manga,5.17,76
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",Manga,6.67,37
13457,Tomodachi 8-nin,Comedy,Manga,5.42,125
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",Manga,7.5,40
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,Manga,6.54,63
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",Manga,6.33,95
6730,Tonde Mon Pe,Kids,Manga,6.94,120
5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",Manga,6.57,255
2366,Touma Kishinden Oni,Supernatural,Manga,6.4,303
18137,Train Heroes,Kids,Manga,6.1,164
20087,Treasure Gaust,Game,Manga,3.82,96
6917,Tsuideni Tonchinkan,Comedy,Manga,7.13,189
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",Manga,6.78,149
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",Manga,5.54,89
19311,Turuturutu Narongi,"Adventure, Kids",Manga,6.25,67
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",Manga,6.68,265
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",Manga,6.27,154
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Manga,6.6,229
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",Manga,6.54,138
12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",Manga,6.22,122
19985,Uchuujin Pipi,Kids,Manga,5,70
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",Manga,6.08,144
8345,Ukkari Pénélope,"Comedy, Slice of Life",Manga,6.38,143
34078,Ukkari Pénélope (2013),"Kids, Slice of Life",Manga,7,32
10250,Ultra B,"Comedy, Super Power",Manga,5.52,102
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",Manga,6.92,181
12835,Umeboshi Denka,"Comedy, Slice of Life",Manga,6.53,92
32580,Uniminipet,"Adventure, Fantasy",Manga,6.75,35
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",Manga,3.25,300
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",Manga,6.2,52
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",Manga,5.78,141
30131,Uwabaki Cook,Kids,Manga,4.57,67
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,Manga,4.6,90
33083,Wa Wa Wa Wappi-chan,Kids,Manga,4.75,30
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,Manga,5.67,28
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,Manga,5.33,90
2708,Wankorobee,"Comedy, Fantasy, Kids",Manga,5.71,95
12139,Wanpaku Tanteidan,"Action, Mystery",Manga,6.56,158
6868,Wansa-kun,Comedy,Manga,6.13,171
29747,Warai no Show Gakkou,"Comedy, Kids",Manga,6,38
22219,Warera Salaryman Tou,"Comedy, Slice of Life",Manga,8.67,57
22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",Manga,5.92,209
29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",Manga,5.45,86
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",Manga,5.5,69
33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",Manga,5.6,64
9952,Wei Qi Shao Nian,"Game, Historical",Manga,6.4,196
19839,Wei Qi Shao Nian 2,"Game, Historical",Manga,8.22,86
12039,What&#039;s Michael? (Manga),Comedy,Manga,7.13,208
31696,Witch Village Story,Slice of Life,Manga,4.71,42
